customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;SampleWeight
"0378-XSZPU";"Male";0;"Yes";"No";58;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"No";"No";"No";"One year";"No";"Credit card (automatic)";60,300000;3563,800000;"Yes";1,000000
"5449-FIBXJ";"Male";0;"Yes";"Yes";19;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"No";"Electronic check";103,300000;2012,700000;"Yes";1,000000
"5061-PBXFW";"Female";0;"Yes";"Yes";32;"Yes";"No";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";61,400000;1864,650000;"No";2,768325
"3891-NLXJB";"Male";0;"No";"No";37;"No";"No phone service";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"Two year";"Yes";"Mailed check";40,550000;1390,850000;"No";2,768325
"4825-FUREZ";"Male";0;"Yes";"No";42;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Electronic check";20,250000;835,500000;"No";2,768325
"2001-EWBQU";"Female";0;"No";"No";60;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"No";"Electronic check";104,700000;6333,800000;"No";2,768325
"4925-LMHOK";"Male";0;"No";"No";15;"Yes";"Yes";"DSL";"No";"Yes";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";58,600000;939,700000;"Yes";1,000000
"8280-MQRQN";"Female";0;"No";"No";1;"Yes";"No";"DSL";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";50,450000;50,450000;"Yes";1,000000
"2037-SGXHH";"Male";0;"Yes";"Yes";38;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";94,650000;3624,300000;"Yes";1,000000
"0365-GXEZS";"Male";0;"Yes";"No";18;"Yes";"No";"Fiber optic";"No";"No";"Yes";"Yes";"No";"No";"Month-to-month";"No";"Electronic check";78,200000;1468,750000;"No";2,768325
"6087-MVHJH";"Female";0;"No";"No";16;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";88,450000;1422,100000;"Yes";1,000000
"4806-KEXQR";"Male";0;"No";"No";4;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";79,900000;324,300000;"Yes";1,000000
"2479-BRAMR";"Male";1;"Yes";"No";41;"Yes";"Yes";"Fiber optic";"Yes";"No";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";83,750000;3273,550000;"Yes";1,000000
"4693-VWVBO";"Female";0;"No";"No";3;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Electronic check";19,550000;61,050000;"No";2,768325
"7908-QCBCA";"Female";0;"Yes";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";69,400000;69,400000;"Yes";1,000000
"4116-IQRFR";"Male";0;"Yes";"Yes";4;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Credit card (automatic)";24,100000;73,100000;"No";2,768325
"6178-KFNHS";"Female";0;"No";"Yes";12;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";78,300000;909,250000;"Yes";1,000000
"2830-LEWOA";"Male";0;"Yes";"Yes";61;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"No";"Credit card (automatic)";103,900000;6449,150000;"No";2,768325
"9274-UARKJ";"Female";0;"No";"No";15;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";83,200000;1130,000000;"No";2,768325
"8671-KKKOS";"Female";0;"Yes";"No";46;"No";"No phone service";"DSL";"Yes";"Yes";"No";"No";"Yes";"No";"Month-to-month";"No";"Electronic check";45,550000;2062,150000;"No";2,768325
"3428-XZMAZ";"Male";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";69,350000;69,350000;"Yes";1,000000
"0378-TOVMS";"Female";0;"No";"No";3;"Yes";"No";"Fiber optic";"No";"No";"No";"Yes";"No";"Yes";"Month-to-month";"No";"Electronic check";85,800000;272,200000;"Yes";1,000000
"7216-KAOID";"Male";0;"Yes";"Yes";41;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";19,500000;798,200000;"No";2,768325
"0318-QUUOB";"Male";0;"Yes";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";80,550000;80,550000;"Yes";1,000000
"5520-FVEWJ";"Female";0;"Yes";"Yes";12;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";84,500000;916,900000;"Yes";1,000000
"3750-CKVKH";"Male";0;"No";"No";2;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";67,750000;116,650000;"Yes";1,000000
"8063-GBATB";"Female";1;"No";"No";27;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";85,250000;2287,250000;"Yes";1,000000
"2697-NQBPF";"Male";0;"No";"No";34;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";105,350000;3540,650000;"No";2,768325
"0599-XNYDO";"Female";0;"Yes";"No";20;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";69,800000;1540,350000;"No";2,768325
"8003-EWNDZ";"Female";0;"No";"No";10;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Electronic check";21,200000;222,650000;"No";2,768325
"4658-HCOHW";"Female";0;"Yes";"Yes";21;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";102,800000;2110,150000;"Yes";1,000000
"2211-RMNHO";"Female";0;"Yes";"Yes";68;"Yes";"Yes";"DSL";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Bank transfer (automatic)";85,300000;5560,000000;"No";2,768325
"3932-IJWDZ";"Male";0;"No";"No";45;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";103,650000;4747,850000;"No";2,768325
"3594-KADLU";"Male";0;"Yes";"No";3;"No";"No phone service";"DSL";"Yes";"No";"No";"Yes";"No";"No";"Month-to-month";"No";"Mailed check";35,100000;101,100000;"No";2,768325
"4338-EYCER";"Male";0;"Yes";"No";21;"Yes";"No";"DSL";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"No";"Bank transfer (automatic)";54,600000;1125,200000;"No";2,768325
"0325-XBFAC";"Male";0;"No";"No";8;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";94,700000;740,300000;"Yes";1,000000
"1852-XEMDW";"Male";0;"No";"No";22;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"No";"No";"No";"Month-to-month";"No";"Mailed check";65,050000;1427,550000;"No";2,768325
"2462-XIIJB";"Male";0;"No";"No";5;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";92,500000;452,700000;"Yes";1,000000
"4760-XOHVN";"Female";0;"Yes";"Yes";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";19,450000;19,450000;"Yes";1,000000
"9895-VFOXH";"Female";0;"No";"No";1;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";24,400000;24,400000;"No";2,768325
"3540-RZJYU";"Female";0;"No";"No";15;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"Yes";"No";"Month-to-month";"No";"Electronic check";86,200000;1270,200000;"Yes";1,000000
"2091-MJTFX";"Female";0;"Yes";"Yes";30;"No";"No phone service";"DSL";"No";"No";"No";"Yes";"Yes";"Yes";"Month-to-month";"No";"Credit card (automatic)";51,200000;1561,500000;"Yes";1,000000
"3884-UEBXB";"Female";0;"Yes";"Yes";67;"No";"No phone service";"DSL";"Yes";"Yes";"No";"No";"No";"No";"Two year";"No";"Bank transfer (automatic)";36,150000;2434,450000;"No";2,768325
"8082-GHXOP";"Male";0;"No";"Yes";13;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";44,000000;659,350000;"No";2,768325
"6402-ZFPPI";"Female";1;"No";"No";25;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Mailed check";102,800000;2660,200000;"Yes";1,000000
"7486-KSRVI";"Male";0;"No";"No";43;"Yes";"Yes";"Fiber optic";"No";"No";"No";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";100,000000;4211,550000;"Yes";1,000000
"8443-WVPSS";"Male";0;"Yes";"No";10;"Yes";"No";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";99,850000;990,900000;"Yes";1,000000
"9965-YOKZB";"Male";1;"No";"No";9;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";83,850000;790,150000;"Yes";1,000000
"0504-HHAPI";"Female";1;"No";"No";27;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"No";"Credit card (automatic)";88,300000;2467,750000;"Yes";1,000000
"3647-GMGDH";"Male";0;"Yes";"No";22;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";94,700000;1914,900000;"Yes";1,000000
"8166-ZZTFS";"Female";1;"Yes";"No";66;"Yes";"Yes";"DSL";"No";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";80,550000;5265,100000;"Yes";1,000000
"5855-EIBDE";"Female";0;"Yes";"No";49;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Two year";"No";"Credit card (automatic)";106,650000;5174,350000;"No";2,768325
"5365-LLFYV";"Female";0;"No";"No";2;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";45,850000;105,600000;"No";2,768325
"2956-GGUCQ";"Male";1;"Yes";"No";24;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";78,850000;1772,250000;"Yes";1,000000
"5760-FXFVO";"Male";0;"No";"No";6;"Yes";"No";"Fiber optic";"Yes";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";78,950000;494,950000;"No";2,768325
"6595-COKXZ";"Female";0;"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";44,450000;44,450000;"Yes";1,000000
"0362-ZBZWJ";"Male";0;"No";"No";36;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";84,900000;3067,200000;"Yes";1,000000
"4211-MMAZN";"Male";0;"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20,250000;20,250000;"Yes";1,000000
"4274-OWWYO";"Male";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74,350000;74,350000;"Yes";1,000000
"1541-ETJZO";"Male";0;"No";"No";1;"Yes";"Yes";"DSL";"No";"No";"Yes";"Yes";"No";"No";"Month-to-month";"No";"Mailed check";62,050000;62,050000;"Yes";1,000000
"2778-OCLGR";"Male";1;"Yes";"No";24;"No";"No phone service";"DSL";"Yes";"No";"No";"No";"No";"Yes";"Month-to-month";"No";"Bank transfer (automatic)";39,100000;971,300000;"Yes";1,000000
"1682-VCOIO";"Male";0;"No";"No";23;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Mailed check";20,450000;481,100000;"No";2,768325
"5729-KLZAR";"Female";0;"Yes";"Yes";4;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"No";"Electronic check";80,850000;302,750000;"Yes";1,000000
"1582-RAFML";"Male";0;"No";"No";1;"Yes";"Yes";"DSL";"No";"Yes";"No";"Yes";"No";"No";"Month-to-month";"No";"Mailed check";60,100000;60,100000;"Yes";1,000000
"3569-VLDHH";"Male";0;"Yes";"Yes";66;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"One year";"Yes";"Electronic check";75,100000;5013,000000;"No";2,768325
"2962-XPMCQ";"Male";0;"No";"No";2;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";45,150000;98,500000;"Yes";1,000000
"2878-DHMIN";"Male";0;"Yes";"Yes";35;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Electronic check";19,900000;666,000000;"No";2,768325
"5480-TBGPH";"Female";0;"Yes";"No";24;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";99,300000;2431,350000;"Yes";1,000000
"0511-JTEOY";"Female";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";71,100000;71,100000;"Yes";1,000000
"5216-WASFJ";"Female";1;"Yes";"No";31;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";84,850000;2633,400000;"No";2,768325
"9300-AGZNL";"Male";1;"No";"No";1;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";94,000000;94,000000;"Yes";1,000000
"5734-EJKXG";"Female";0;"No";"No";61;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";118,600000;7365,700000;"No";2,768325
"7270-BDIOA";"Female";0;"No";"No";22;"Yes";"Yes";"Fiber optic";"No";"No";"No";"Yes";"Yes";"No";"Month-to-month";"Yes";"Electronic check";90,000000;1993,800000;"Yes";1,000000
"8348-JLBUG";"Male";1;"Yes";"No";64;"Yes";"No";"Fiber optic";"Yes";"No";"Yes";"No";"No";"No";"One year";"No";"Credit card (automatic)";80,300000;5017,700000;"No";2,768325
"0607-DAAHE";"Male";0;"No";"Yes";53;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";19,750000;1052,350000;"Yes";1,000000
"0902-XKXPN";"Male";0;"Yes";"Yes";69;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";20,200000;1376,500000;"No";2,768325
"8696-JKZNU";"Female";1;"No";"No";37;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";76,250000;2841,550000;"Yes";1,000000
"5380-AFSSK";"Female";0;"No";"No";5;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Mailed check";93,900000;486,850000;"Yes";1,000000
"7321-ZNSLA";"Male";0;"Yes";"Yes";13;"No";"No phone service";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"Two year";"No";"Mailed check";40,550000;590,350000;"No";2,768325
"2302-ANTDP";"Female";1;"Yes";"No";48;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"No";"Electronic check";117,450000;5438,900000;"Yes";1,000000
"3162-ZJZFU";"Male";0;"Yes";"Yes";53;"Yes";"No";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"No";"Month-to-month";"Yes";"Electronic check";92,550000;4779,450000;"No";2,768325
"8875-AKBYH";"Male";1;"No";"No";20;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";84,350000;1745,200000;"No";2,768325
"4432-ADRLB";"Male";0;"No";"No";2;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";44,650000;74,900000;"Yes";1,000000
"5092-STPKP";"Female";0;"No";"No";24;"Yes";"No";"DSL";"Yes";"No";"No";"Yes";"No";"No";"Month-to-month";"No";"Credit card (automatic)";56,350000;1381,200000;"No";2,768325
"7330-WZLNC";"Female";0;"No";"No";5;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";90,800000;455,500000;"Yes";1,000000
"3359-DSRKA";"Female";0;"Yes";"Yes";58;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Mailed check";19,850000;1158,850000;"No";2,768325
"6635-MYYYZ";"Female";0;"No";"No";30;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"No";"Bank transfer (automatic)";85,350000;2530,400000;"Yes";1,000000
"4994-OBRSZ";"Male";0;"No";"Yes";14;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Two year";"No";"Bank transfer (automatic)";76,100000;1054,800000;"No";2,768325
"5566-SOEZD";"Male";0;"Yes";"Yes";27;"Yes";"No";"Fiber optic";"Yes";"Yes";"No";"No";"No";"No";"One year";"Yes";"Credit card (automatic)";80,650000;2209,750000;"No";2,768325
"1449-XQEMT";"Male";0;"No";"No";3;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Mailed check";19,800000;58,150000;"Yes";1,000000
"3217-FZDMN";"Female";1;"No";"No";8;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";94,450000;742,950000;"Yes";1,000000
"3097-IDVPU";"Male";0;"Yes";"Yes";19;"Yes";"Yes";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Credit card (automatic)";50,100000;910,450000;"No";2,768325
"4398-HSCJH";"Female";0;"No";"No";3;"Yes";"Yes";"DSL";"No";"No";"No";"Yes";"Yes";"No";"Month-to-month";"Yes";"Electronic check";63,600000;155,650000;"Yes";1,000000
"4430-UZIPO";"Male";0;"No";"No";3;"No";"No phone service";"DSL";"No";"Yes";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Mailed check";36,850000;108,700000;"Yes";1,000000
"4855-SNKMY";"Female";0;"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";44,100000;44,100000;"Yes";1,000000
"7124-UGSUR";"Female";1;"Yes";"No";61;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"One year";"Yes";"Credit card (automatic)";104,400000;6405,000000;"Yes";1,000000
"1502-XFCVR";"Female";0;"No";"No";58;"Yes";"No";"Fiber optic";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"One year";"Yes";"Electronic check";106,450000;6145,850000;"Yes";1,000000
"9692-TUSXH";"Female";0;"No";"No";18;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";96,050000;1740,700000;"Yes";1,000000
"1867-BDVFH";"Male";0;"Yes";"Yes";11;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74,350000;834,200000;"Yes";1,000000
"0254-FNMCI";"Female";0;"No";"No";72;"Yes";"No";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Electronic check";109,900000;7624,200000;"No";2,768325
"1268-ASBGA";"Female";1;"Yes";"No";16;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";85,350000;1375,150000;"Yes";1,000000
"4713-LZDRV";"Female";1;"No";"No";2;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";79,600000;195,050000;"Yes";1,000000
"4092-OFQZS";"Male";0;"Yes";"No";20;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Mailed check";20,650000;417,500000;"No";2,768325
"5673-TIYIB";"Male";0;"No";"No";2;"No";"No phone service";"DSL";"No";"Yes";"Yes";"Yes";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";40,400000;77,150000;"Yes";1,000000
"5018-LXQQG";"Female";0;"Yes";"Yes";30;"Yes";"No";"DSL";"Yes";"No";"No";"Yes";"No";"Yes";"Month-to-month";"No";"Bank transfer (automatic)";66,300000;1923,500000;"No";2,768325
"1602-IJQQE";"Female";0;"No";"No";4;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";75,350000;338,100000;"Yes";1,000000
"8966-OIQHG";"Female";0;"Yes";"Yes";22;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";20,750000;452,350000;"No";2,768325
"8739-QOTTN";"Female";0;"Yes";"No";2;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20,350000;41,850000;"No";2,768325
"6502-HCJTI";"Male";1;"Yes";"No";7;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";94,700000;673,100000;"Yes";1,000000
